artist_name,track_name,release_date,genre,lyrics
Queen,Brighton Rock,1974,Retro,"[Verse 1]
Happy little day, Jimmy went away
Met his little Jenny on a public holiday
A happy pair they made, so decorously laid
'Neath the gay illuminations all along the promenade
It's so good to know there's still a little magic in the air
I'll weave my spell

[Verse 2]
""Jenny will you stay, tarry with me, pray
Nothing e'er need come between us
Tell me, love, what do you say?""
""Oh no, I must away to my Mum in disarray
If my mother should discover
How I spent my holiday""
It would be of small avail to talk of magic in the air
I'll say farewell

[Bridge]
Oh, Rock of Ages
Do not crumble, love is breathing still
Oh, lady, moonshine down
A little people magic if you will

[Instrumental Guitar Break 01:37-04:35]

[Verse 3]
Jenny pines away, writes a letter everyday
""We must ever be together
Nothing can my love erase""
Oh no, I'm compromised, I must apologize
If my lady should discover
How I spent my holidays
Ooh
Ooh, ooh-hoo-hoo-hoo-hoo, ha!

[Instrumental Outro]"
Queen,Tie Your Mother Down,1977,Retro,"[Intro]
Ooh, yeah
Ooh, yeah

[Verse 1]
Get your party gown, get your pigtail down
Get your heart beating, baby
Got my timing right, got my act all tight
It's gotta be tonight
My little school babe
Your momma says you don't
And your daddy says you won't
And I'm boiling up inside
There is no way I'm gonna lose out this time
Oh, no

[Chorus]
Tie your mother down
Tie your mother down
Lock your daddy out of doors
I don't need him nosing around
Tie your mother down
Tie your mother down
Give me all your love tonight

[Verse 2]
""You're such a dirty louse
Go get out of my house""
That's all I ever get from you
Your family ties, in fact
I don't think I ever heard
A single little civil word from those guys
But you know I don't give a light
I'm gonna make out all right
I've got a sweetheart in hand
To put a stop to all that
Snipin' and grousin' goin' on all night

[Chorus]
Tie your mother down
Tie your mother down
Take your little brother
Swimming with a brick, that's alright
Tie your mother down
Tie your mother down, yeah-yeah
Or you ain't no friend of mine
Oh

[Guitar Solo]
Bad guy

[Verse 3]
Your mommy and your daddy
Are gonna plague me till I die
They can't understand it
I'm just a peace loving guy

[Chorus]
Tie your mother down
Tie your mother down
Get that big, big, big, big, big
Big daddy out the door
Tie your mother down
Yeah, tie your mother down
Give me all your love tonight
All your love tonight

[Outro]
Give me every inch of your love
Gotta get my timing right
All your love tonight, yeah
All your love
Tonight"
Queen,Teo Torriatte (Let Us Cling Together),1977,Retro,"[Verse 1]
When I'm gone
No need to wonder
If I ever think of you
The same moon shines
The same wind blows
For both of us
And time is but a paper moon
Be not gone

[Verse 2]
Though I'm gone
It's just as though I hold
The flower that touches you
A new life grows, the blossom knows
There's no one else
Could warm my heart as much as you
Be not gone

[English Chorus]
Let us cling together as the years go by
Oh my love, my love
In the quiet of the night
Let our candle always burn
Let us never lose
The lessons we have learned

[Japanese Chorus]
手を取り合ってこのまま行こう
愛する人よ
静かな宵に
光を灯し
愛しき教えを抱き

[Verse 3]
Hear my song
Still, think of me the way
You've come to think of me
The nights grow long
But dreams live on
Just close your pretty eyes
And you can be with me
Dream on

[Japanese Chorus]
手を取り合ってこのまま行こう
愛する人よ
静かな宵に
光を灯し
愛しき教えを抱き

[Bridge]
When I'm gone
They'll say we're all fools
And we don't understand
Oh, be strong
Don't turn your heart
We're all, you're all
For all, for always

[English Chorus]
Let us cling together as the years go by
Oh my love, my love
In the quiet of the night
Let our candle always burn
Let us never lose
The lessons we have learned

[Instrumental outro]"
Queen,Friends Will Be Friends,1986,Retro,"[Intro]

[Verse 1]
Another red letter day
So the pound has dropped
And the children are creating
The other half ran away
Taking all the cash
And leaving you with the lumber

[Pre-Chorus]
Got a pain in the chest
Doctor's on strike
What you need is a rest
It's not easy, love
But you got friends you can trust

[Chorus]
Friends will be friends
When you're in need of love
They give you care and attention
Friends will be friends
When you're through with life
And all hope is lost
Hold out your hands
'Cause friends will be friends
Right till the end

[Guitar Solo]

[Verse 2]
Now it's a beautiful day
The postman delivered
A letter from your lover
Only a phone call away
You try to track him down
But somebody stole his number

[Pre-Chorus]
As a matter of fact
You're getting used to life
Without him in your way
It's so easy now
'Cause you got friends you can trust

[Chorus]
Friends will be friends
When you're in need of love
They give you care and attention
Friends will be friends
When you're through with life
And all hope is lost
Hold out your hands
'Cause friends will be friends
Right 'till the end

[Guitar Solo]

[Pre-Chorus]
It's so easy now
Cause you got friends you can trust

[Chorus]
Friends will be friends
When you're in need of love
They give you care and attention
Friends will be friends
When you're through with life
And all hope is lost
Hold out your hand
'Cause friends will be friends
Right 'till the end

[Outro]
Friends will be friends
When you're in need of love
They give you care and attention
Friends will be friends
When you're through with life
And all hope is lost
Hold out your hand
'Cause right 'till the end
Friends will be friends, yeah

[Guitar Solo]"
Queen,Lazing on a Sunday Afternoon,1975,Retro,"[Intro]

[Verse 1]
I go off to work on Monday morning
Tuesday, I go off to honeymoon
I'll be back again before it's time for sunny-down
I'll be lazing on a Sunday afternoon

[Bridge]
Bicycling on every Wednesday evening
Thursday, I go waltzing to the zoo (Oohh)
I come from London town
I'm just an ordinary guy
Fridays, I go painting in the Louvre

[Verse 2]
I'm bound to be proposing on a Saturday night (There he goes again)
I'll be lazing on a Sunday, lazing on a Sunday
Lazing on a Sunday afternoon

[Outro]"
Queen,Play the Game,1980,Retro,"[Intro]

[Verse 1]
Open up your mind
And let me step inside
Rest your weary head
And let your heart decide

[Chorus]
It's so easy when you know the rules
It's so easy, all you have
To do is fall in love
Play the game
Everybody play the game of love
Yeah

[Verse 2]
When you're feeling down
And your resistance is low
Light another cigarette
And let yourself go

[Chorus]
This is your life
Don't play hard to get
It's a free world
All you have to do is fall in love
Play the game (Yeah)
Everybody play the game of love
Ooh, yeah

[Bridge]
My game of love has just begun
Love runs from my head down to my toes
My love is pumping
Through my veins (Play the game)
Driving me insane
(Come, come, come, come)
Come play the game
Play the game, play the game
Play the game

[Guitar Solo]
Play the game
Everybody play the game of love

[Chorus]
This is your life, don't play hard to get
It's a free world (Free world)
All you have to do is fall in love
Play the game, yeah
Play the game of love
Your life (Yeah)
Don’t play hard to get
It's a free world (Free world)
All you have to do is fall in love
Play the game (Yeah)
Everybody play the game of love (Of Love)"
Queen,Thank God It’s Christmas,1984,Retro,"[Verse 1]
Oh, my love, we've had our share of tears
Oh, my friend, we've had our hopes and fears
Oh, my friends, it's been a long hard year

[Bridge]
But now it's Christmas
Yes, it's Christmas
Thank God it's Christmas

[Verse 2]
The moon and stars seem awful cold and bright
Let's hope the snow will make this Christmas right
My friend, the world will share this special night

[Pre-Chorus]
Because it's Christmas
Yes, it's Christmas
Thank God it's Christmas
For one night

[Chorus]
Thank God it's Christmas, yeah
Thank God it's Christmas
Thank God it's Christmas
Can it be Christmas?
Let it be Christmas, every day

[Verse 3]
Oh, my love, we live in troubled days
Oh, my friend, we have the strangest ways
All my friends on this one day of days
Thank God it's Christmas
Yes, it's Christmas
Thank God it's Christmas for one day

[Outro]
Thank God it's Christmas
Yes, it's Christmas
Thank God it's Christmas
Ooh, yeah
Thank God it's Christmas
Yes, yes, yes, yes, it's Christmas
Thank God it's Christmas
For one day
A very merry Christmas to you all"
Queen,Mother Love,1995,Retro,"[Instrumental Intro]

[Verse 1: Freddie Mercury]
I don't want to sleep with you
I don't need the passion too
I don't want a stormy affair
To make me feel my life is headin' somewhere
All I want is the comfort and care
Just to know that my woman gives me sweet mother love, uh-huh

[Bridge: Freddie Mercury]
I've walked too long in this lonely lane
I've had enough of this same old game
I'm a man of the world, they say that I'm strong
But my heart is heavy and my hope is gone
Out in the city in the cold world outside
I don't want pity, just a safe place to hide
Mama, please, let me back inside

[Verse 2: Freddie Mercury]
I don't want to make no waves
But you can give me all the love that I crave
I can't take it if you see me cry
I long for peace before I die
All I want is to know that you're there
You're gonna give me all your sweet mother love, uh-huh
(Mother love)

[Guitar Solo]

[Verse 3: Brian May]
My body's achin' but I can't sleep
My dreams are all the company I keep
Got such a feelin' as the sun goes down
I'm comin' home to my sweet mother love

[Outro: Freddie Mercury]
(Mother love, mother love
Love, love, love, love)
(God works in mysterious ways)
(Eeeeh dop, de dop, dep dop)
[Gibberish]
I think I'm going back to the things
I learnt so well in my youth"
Queen,Lily of the Valley,1975,Retro,"Baby, you've been had

[Intro]

[Verse 1]
I am, forever searching high and low
But why does everybody tell me no?
Neptune of the seas (Seas)
Have answer for me, please (Please)
The lily of the valley (Valley)
Doesn't know

[Bridge]
I lie in wait with open eyes (Oo-ooh)
I carry on through stormy skies (Oo-oo-oo-ooh)
I follow every course (Follow every course)
My kingdom for a horse (Kingdom for a horse)
But each time I grow old (Oo-oo-oo-wah)
Serpent of the Nile (Nile)
Relieve me for a while (While)
And cast me from your spell and let me go (Oo-oo-ooh, let me go)

[Verse 2]
Messenger from Seven Seas has flown (Ooh, oo-oo-ooh)
To tell the king of Rhye he's lost his throne (Aah)
Wars will never cease (Cease)
Is there time enough for peace? (Peace)
But the lily of the valley (Valley)
Doesn't know

[Outro]"
Queen,I Was Born to Love You,1985,Retro,"[Intro]
I was born to love you (Love you, love you, love you, love you, love you)
With every single beat of my heart
Yes, I was born to take care of you
Every single day (Day, day, day, day, day)
Alright, hey-hey!

[Chorus]
I was born to love you
With every single beat of my heart
Yes, I was born to take care of you
Every single day of my life

[Verse 1]
You are the one for me
I am the man for you
You were made for me
You're my ecstasy
If I was given every opportunity, ah
I'd kill for your love

[Verse 2]
So take a chance with me
Let me romance with you
I'm caught in a dream
And my dream's come true
It's so hard to believe
This is happening to me

[Pre-Chorus]
An amazing feeling
Coming through

[Chorus]
I was born to love you
With every single beat of my heart
Yes, I was born to take care of you, honey
Every single day of my life

[Bridge]
I want to love you
I love every little thing about you
I want to love you, love you, love you
(Born) To love you
(Born) To love you
Yes (born), I was born to love you
(Born) To love you
(Born) To love you
Every single day, day, day, day, day of my life

[Guitar Solo]
Woo!

[Pre-Chorus]
An amazing feeling
Coming through

[Chorus]
I was born to love you
With every single beat of my heart
Yes, I was born to take care of you
Every single day of my life, yeah
I was born to love you
Every single day (Day, day) of my life

[Outro]
Go, Woo, I love you babe (Hey!)
(Born to love you)
Yes, I was born to love you, Hey!
I want to love you
Love you, love you
I want to love you, hey, yeah!
(Ha ha ha ha ha, it's magic!)
(What? Ha ha ha ha)
I get so lonely, lonely, lonely, yeah
I want to love you (It's magic!)
(Love you, love you)
Yeah, give it to me
(Ha ha ha ha)"
Queen,In the Lap of the Gods,1974,Retro,"[Intro: Roger Taylor, 
Freddie Mercury, Brian May & Roger Taylor
]
Ahhh-ahhh-ahhh-ahhhhhh
Ahh-ahhhh, ahhh-ahhh
Ahh, ooh, ahh
Leave it in the lap of the gods
Ahhh-ahhh, ahhh-ahhh
Oooh

[Verse: Freddie Mercury]
I live my life for you
Think all my thoughts
With you and only you
Anything you ask I do, for you
I touch your lips with mine
But in the end, I leave it to the lords
Leave it in the lap of the gods
What more can I do?

[Chorus: All, (Freddie Mercury), 
(Roger Taylor)
]
Leave it in the lap of the gods
(I leave it to you)
Leave it in the lap of the gods
Leave it in the lap of the gods
(I want you to) (Ahhhhhh)
Leave it in the lap of the gods
Leave it in the lap of the gods (Ahhhhhhhhhh)
Leave it in the lap of the gods

[Outro: All, 
(Roger Taylor)
]
Lap of the gods
Lap of the gods (Ahhhhhhhhh)
Lap of the gods (Ahhhhhhhhh)
Lap of the gods
Lap of the gods
Lap of the gods
Lap of the gods"
Queen,Bohemian Rhapsody (Live Aid),2018,Retro,"[Verse 1]
Mama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I’ve gone and thrown it all away
Mama, ooh
Didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters

[Verse 2]
Too late, my time has come
Sends shivers down my spine, body’s aching all the time
Goodbye, everybody; I've got to go
Gotta leave you all behind and face the truth
Mama, ooh
I don't want to die
But sometimes wish I'd never been born at all

[Guitar Solo]"
Queen,Seaside Rendezvous,1975,Retro,"[Intro]

[Verse 1]
Seaside, whenever you stroll along with me
I'm merely contemplating what you feel inside (Ooh)
Meanwhile, I ask you to be my Clementine
You say you will if you could, but you can't
I love you madly
Let my imagination run away with you gladly
A brand new angle, highly commendable
Seaside rendezvous

[Verse 2]
I feel so romantic, can we do it again?
Can we do it again sometime? (Ooh, I'd like that)
Fantastic, c'est la vie mesdames et messieurs
And at the peak of the season
The Mediterranean
This time of year, it's so fashionable

[Instrumental break]

[Verse 3]
I feel like dancing in the rain
Can I have a volunteer?
(Just keep right on dancing)
What a damn jolly good idea
It's such a jollification, as a matter of fact
So très charmant, my dear

[Verse 4]
Underneath the moonlight (Ooh)
Together we'll sail across the sea (Shine on, silvery moonlight)
Reminiscing every night
Meantime (And in the meantime, baby)
I ask you to be my valentine
You say you'd have to tell your daddy if you can
I'll be your Valentino
We'll ride upon an omnibus and then the casino
Get a new facial, start a sensational

[Outro]
Seaside rendezvous, so adorable
Seaside rendezvous, ooh-ooh
Seaside rendezvous, give us a kiss"
Queen,Liar,1973,Retro,"[Instrumental Intro]

[Verse 1]
I have sinned, dear Father
Father, I have sinned
Try and help me, Father
Won't you let me in?

[Chorus]
(Liar!) Oh, nobody believes me
(Liar!) Why don't you leave me alone?

[Verse 2]
Sire, I have stolen
Stolen many times
Raised my voice in anger
When I know I never should

[Chorus]
(Liar!) Oh, everybody deceives me
(Liar!) Why don't you leave me alone?

[Guitar Solo]

[Bridge]
(Liar!) I have sailed the seas
(Liar!) From Mars to Mercury
(Liar!) I have drunk the wine
(Liar!) Time after time
(Liar!) You're lying to me
(Liar!) Oh, you're lying to me
Father, please forgive me
You know you'll never leave me
Please, will you direct me in the right way?
Liar, liar, liar, liar!
Liar! (That's what they keep calling me)
Liar, liar, liar!
(Oh, let me go)

[Guitar Solo]

[Bridge]
Listen!
Are you gonna listen?
Mama I'm gonna be your slave (All day long)
Mama, I'm gonna try to behave (All day long)
Mama, I'm gonna be your slave (All day long)
I'm gonna serve you 'til your dying day (All day long)
I'm gonna keep you 'til your dying day (All day long)
I'm gonna kneel down by your side and pray (All day long)
And pray (All day long)
And pray (All day long)
And pray (All day long)
Wow! (All day long)
Wow! (All day long)
(All day long) All day long
(All day long) All day long
(All day long) All day long
(All day long) All day long
Yeah! (We have lift-off!)

[Bass Solo]

[Outro]
All day long, all day long, all day long
Liar, liar, they never ever let you win
Liar, liar, everything you do is sin
Liar, nobody believes you
Liar, they bring you down before you begin
Ooh, now let me tell you this
So now you know you could
Be dead before they let you, ah"
Queen,The Invisible Man,1989,Retro,"[Intro: Roger Taylor & Freddie Mercury]
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me

[Interlude: Roger Taylor]
Freddie Mercury!

[Verse 1: Freddie Mercury]
When you hear a sound
That you just can't place
Feel something move
That you just can't trace
When something sits
On the end of your bed
Don't turn around
When you hear me tread

[Chorus: Roger Taylor & Freddie Mercury]
I'm the invisible man, I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man, I'm the invisible man
It's criminal how I can
See right through you

[Interlude: Freddie Mercury]
John Deacon!

[Bass Solo]

[Verse 2: Freddie Mercury]
Now I'm in your room, and I'm in your bed
And I'm in your life, and I'm in your head
Like the CIA or the FBI
You'll never get close
Never take me alive

[Chorus: Roger Taylor & Freddie Mercury]
I'm the invisible man, I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man, I'm the invisible man
It's criminal how I can
See right through you

[Bridge: Freddie Mercury]
Hah, hah, hah, hello (Professor)
Hah, hah, hah, okay
Hah, hah, hah, hello, hello, hello, hello
Never had a real good friend
Not a boy or a girl
No one knows what I've been through
Let my flag unfurl
So I make my mark
From the edge of the world
From the edge of the world
From the edge of the world

[Interlude: Freddie Mercury]
Brian May, Brian May!

[Guitar Solo]

[Verse 3: Freddie Mercury]
Now I'm on your track
And I'm in your mind
And I'm on your back
But don't look behind
I'm your meanest thought
I'm your darkest fear
But I'll never get caught
You can't shake me, shake me, dear

[Chorus: Roger Taylor & Freddie Mercury]
I'm the invisible man, I'm the invisible man
Incredible how you can
See right through me (Watch me!)
I'm the invisible man, I'm the invisible man
It's criminal how I can
See right through you

[Interlude: Roger Taylor & Freddie Mercury]
Look at me, look at me
Rrrroger Taylor!

[Drum Solo]

[Outro: Freddie Mercury]
Shake you, shake you, shake you, dear

[Instrumental]"
Queen,In the Lap of the Gods... Revisited,1974,Retro,"[Verse 1]
It's so easy, but I can't do it
So risky, but I gotta chance it
It's so funny, there's nothing to laugh about
My money, that's all you wanna talk about
I can see what you want me to be
But I'm no fool

[Chorus]
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
I can see what you want me to be
But I'm no fool

[Verse 2]
No beginning, there's no ending
There's no meaning in my pretending
Believe me, life goes on and on and
Forgive me when I ask you, ""Where do I belong?""
You say, ""I (You can do it) can't (You can do it)
(You can go and set him free) Set you free from me""
But that's not true

[Chorus]
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
I can see what you want me to be
But I'm no fool
It's in the lap of the gods

[Outro]
Whoa, whoa, la-la-la, whoa
Whoa, whoa, la-la, wah, wah, ooh
But that's not true
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
Whoa, whoa, la-la, wah, wah, ooh
But I'm no fool
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
Whoa, whoa, la-la, wah, wah, ooh
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
Whoa, whoa, la-la, wah, wah, ooh
But I'm no fool
It's in the lap of the gods
Whoa, whoa, la-la-la, whoa
Whoa, whoa, la-la, wah, wah, ooh
(Ooh, yeah)"
Queen,Princes of the Universe,1986,Retro,"[Intro]
Here we are, born to be kings
We're the princes of the universe
Here we belong, fighting to survive
In a world with the darkest powers, hey!

[Instrumental Break]

[Verse 1]
And here we are, we're the princes of the universe
Here we belong, fighting for survival
We've come to be the rulers of your world

[Instrumental Break]

[Verse 2]
I am immortal, I have inside me blood of kings (yeah, yeah)
I have no rival, no man can be my equal
Take me to the future of your world

[Chorus]
Born to be kings, princes of the universe
Fighting and free, got your world in my hand
I'm here for your love and I'll make my stand
We were born to be princes of the universe

[Bridge]
No man could understand, my power is in my own hand
(Ooh, ooh, ooh, ooh)
(People talk about you, people say you've had your day)
I'm a man that will go far
Find the moon and reach for the stars
With my sword and head held high
Got to pass the test first time, yeah
I know that people talk about me, I hear it every day
But I can prove them wrong, 'cause I'm right first time

[Interlude]
Yeah, yeah, alright
Let's go, let's go, ha-ha!
Yeah, watch this man fly, whoo!
Bring on the girls, come on, come on, come on

[Pre-Chorus]
Here we are (here we are)
Born to be kings
We're the princes of the universe
Here we belong

[Chorus]
Born to be kings, princes of the universe
Fighting and free, got the world in my hands
I'm here for your love and I'll make my stand
We were born to be princes of the universe
(Universe, universe, universe)"
Queen,Made in Heaven,1995,Retro,"[Intro]

[Verse 1]
I'm taking my ride with destiny
Willing to play my part
Living with painful memories
Loving with all my heart

[Chorus]
Made in heaven, made in heaven
It was all meant to be, yeah
Made in heaven, made in heaven
That's what they say
Can't you see?
That's what everybody says to me
Can't you see?

[Post-Chorus]
Oh I know, I know, I know that it's true
Yes, it's really meant to be
Deep in my heart

[Verse 2]
I'm having to learn to pay the price
They're turning me upside down
Waiting for possibilities
Don't see too many around

[Chorus]
Made in heaven, made in heaven
It's for all to see
Made in heaven, made in heaven
That's what everybody says
Everybody says to me
It was really meant to be
Oh, can't you see?
Yeah, everybody, everybody says
Yes, it was meant to be, yeah

[Post-Chorus]
When stormy weather comes around
It was made in heaven
When sunny skies
Break through behind the clouds
I wish it could last forever, yeah
Wish it could last forever, forever

[Guitar Solo]
Made in heaven

[Verse 3]
I'm playing my role in history
Looking to find my goal
Taking in all this misery
But giving in all my soul

[Chorus]
Made in heaven, made in heaven
It was all meant to be, yeah
Made in heaven, made in heaven
That's what everybody says
Wait and see, it was really meant to be
So plain to see
Yeah, everybody, everybody
Everybody tells me so
Yes, it was plain to see
Yes, it was meant to be

[Outro]
Written in the stars
Written in the stars
Written in the stars

[Instrumental]"
Queen,Breakthru,1989,Retro,"[Intro]
When love breaks up, (Breaks up)
When the dawn light wakes up
A new life is born
Somehow I have to make
This final breakthrough, now!

[Verse 1]
I wake up, feel just fine
Your face fills my mind
I get religion quick
Because you're looking divine
Honey, you're touching something
You're touching me
I'm under your thumb, under your spell
Can't you see?

[Chorus]
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthrough
Oh, yeah

[Post-Chorus]
(Break through) These barriers of pain
(Break through) Yeah, into the sunshine, from the rain
Make my feelings known towards you
Turn my heart inside and out
For you now
Somehow I have to make this
Final (break)through
(Now!) Oh, yeah

[Verse 2]
Your smile speaks books to me
I break up with each and every one of your looks at me
Honey, you're starting something
Deep inside of me
Honey, you're sparking something
This fire in me
I'm outta control, I want to rush
Headlong into this ecstasy

[Chorus]
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthrough!
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthrough
Oh, yeah

[Instrumental Break]
(Breakthrough)
(Breakthrough)
(Break—)
Hey!

[Chorus]
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthrough
If I could only reach you
If I could make you smile
If I could only reach you
That would really be a breakthrough

[Outro]
Breakthrough!"
Queen,Delilah,1991,Retro,"[Verse 1]
Delilah, Delilah
Oh my, oh my, oh my
You're irresistible
You make me smile
When I'm just about to cry
You bring me hope
You make me laugh and I like it
You get away with murder so innocent
But when you throw a moody
You're all claws and you bite
That's alright!

[Verse 2]
Delilah, Delilah
Oh my, oh my, oh my
You're unpredictable
You make me so very happy
When you cuddle up and go
To sleep beside me
And then you make me slightly mad
When you pee all over
My Chippendale suite

[Bridge]
Delilah, Delilah
Oh oh oh oh oh oh oh
You take over my house and home
You even try to answer my telephone
Delilah, you're the apple of my eye
Meeow meeow meeow
Delilah, I love you, Delilah

[Verse 3]
Ooh, you make me so very happy
You give me kisses
And I go out of my mind, ooh
Meeow meeow meeow
You're irresistible, I love you, Delilah
Delilah, I love you

[Outro]
Hah-hah
You make me very happy
Oh yeah
I love your kisses
I love your kisses
I love your kisses
I love your kisses
I love your, your, your kisses
I love your kisses"
Queen,No-One But You (Only the Good Die Young),1998,Retro,"[Verse 1: Brian May]
A hand above the water
An angel reachin' for the sky
Is it raining in Heaven?
Do you want us to cry?
And everywhere the brokenhearted
On every lonely avenue
No one could reach them
No one but you

[Chorus: Brian May]
One by one
Only the good die young
They're only flyin' too close to the sun
And life goes on
Without you

[Verse 2: Roger Taylor]
Another tricky situation
I get to drowning in the blues
And I find myself thinkin'
Well, what would you do? (Ooh)
Yes, it was such an operation (Ooh)
Forever payin' every due (Ooh)
Hell, you made a sensation (You made a sensation)
You found a way through (You found a way through)

[Chorus: Roger Taylor & Brian May, Roger Taylor]
One by one
Only the good die young
They're only flyin' too close to the sun
We'll remember
Forever

[Verse 3: Brian May]
And now the party must be over
I guess we'll never understand
The sense of your leaving
Was in the way it was planned
And so we grace another table
And raise our glasses one more time
There's a face at the window
And I ain't never, never saying goodbye

[Chorus: Roger Taylor & Brian May]
And it's one by one
Only the good die young
They're only flyin' too close to the sun

[Outro: Brian May & Roger Taylor]
Crying for nothin'
Crying for no one
No one but you"
Queen,Doing All Right,1973,Retro,"[Verse 1]
Yesterday, my life was in ruin
Now today, I know what I'm doin'
Got a feeling I should be doing all right

[Refrain]
Doing all right

[Verse 2]
Where will I be this time tomorrow?
Jumped in joy, or sinking in sorrow?
Anyway, I should be doing all right

[Refrain]
Doing all right

[Bridge]
Should be waiting for the sun
Looking 'round to find the words to say
Should be waiting for the skies to clear
If there were time in all the world
Should be waiting for the sun
And anyway, I've got to hide away

[Guitar Solo]

[Interlude]
Ah-ah-ah-ah, ooh

[Verse 3]
Yesterday my life was in ruin
Now today, God knows what I'm doin'
Anyway, I should be doing all right

[Refrain]
Doing all right

[Guitar Solo]

[Outro]
Doing all right"
Queen,The Miracle,1989,Retro,"[Intro: Freddie Mercury]

[Verse 1: Freddie Mercury]
Every drop of rain that falls in Sahara Desert says it all
It's a miracle
All God's creations great and small
The Golden Gate and the Taj Mahal, that's a miracle
Test tube babies bein' born
Mothers, fathers dead and gone
It's a miracle

[Chorus: Freddie Mercury]
We're having a miracle on earth
Mother Nature does it all for us
The wonders of this world go on
The hangin' Gardens of Babylon
Captain Cook and Cain and Abel
Jimi Hendrix to the Tower of Babel
It's a miracle, it's a miracle
It's a miracle, it's a miracle

[Bridge: Freddie Mercury]
The one thing we're all waitin' for
Is peace on earth
An end to war
It's a miracle we need
The miracle
The miracle we're all waitin' for today

[Instrumental Break]

[Verse 2: Freddie Mercury]
If every leaf on every tree
Could tell a story that would be
A miracle
If every child on every street
Had clothes to wear and food to eat
That's a miracle
If all God's people could be free
To live in perfect harmony, it's a miracle

[Chorus: Freddie Mercury & 
Freddie Mercury, Brian May & Roger Taylor
]
We're havin' a miracle on earth
Mother Nature does it all for us
(The wonders of this world go on)
Open hearts and surgery
Sunday mornings with a cup of tea
Superpowers always fightin'
Mona Lisa just keeps on smilin'
It's a miracle, it's a miracle
It's a miracle

[Instrumental Break: Freddie Mercury, Brian May & Roger Taylor & Freddie Mercury]
(The wonders of this world go on)
It's a miracle, it's a miracle
It's a miracle, it's a miracle

[Bridge: Freddie Mercury]
The one thing (The one thing)
We're all waiting for (We're all waiting for)
Is peace on earth (Peace on earth)
And an end to war (End to war)
It's a miracle we need
The miracle
The miracle!
Peace on earth and end to war, today

[Guitar Solo]

[Outro: Freddie Mercury]
That time will come, one day you'll see
When we can all be friends
That time will come, one day you'll see
When we can all be friends
That time will come, one day you'll see
When we can all be friends
That time will come, one day you'll see
When we can all be friends"
Queen,"Get Down, Make Love",1977,Retro,"[Intro]

[Chorus]
Get down, make love
Get down, make love
Get down, make love
Get down, make love

[Verse 1]
You take my body, I give you heat
You say you're hungry, I give you meat
I suck your mind, you blow my head
Make love (Make love) inside your bed
Everybody get down, make love

[Chorus]
Get down, make love
Get down, make love
Get down, make love

[Bridge]
Every time I get hot
You wanna cool down
Every time I get high
You say you wanna come down
You say it's enough
In fact, it's too much
Every time I get a
Get down, get down
Get down, make love

[Verse 2]
(Get down) I can squeeze
(Make love) you can shake me
(Get down) I can feel
(Make love) when you break me
(Get down) Come on so heavy (make love)
(Get down) when you take me
(Make love) You make love
You make love
(Get down) you make love
You make love
(Make love) You can make everybody

[Chorus]
Get down, make love
Get down, make love

[Bridge]
Every time I get high
You wanna come down
Every time I get hot
You say you want to cool down
You say it's enough
In fact, it's too much
Every time I wanna
Get down, get down, get down

[Instrumental Break]
Make love, make love
Make love, make love
Aah!

[Chorus]
Get down, make love
Get down, make love
Get down, make love
Get down, make love

[Bridge]
Every time I get hot
You wanna cool down
Every time I get high
You say you wanna come down
You say it's enough
In fact, it's just too much
Every time I wanna
Get down, get down
Get down, make love"
Queen,My Melancholy Blues,1977,Retro,"[Instrumental intro]

[Verse 1]
Another party's over
And I'm left cold sober
My baby left me for somebody new
I don't wanna talk about it
Want to forget about it
Wanna be intoxicated
With that special brew

[Bridge]
So come and get me, let me
Get in that sinking feeling
That says my heart
Is on an all time low
So don't expect me
To behave perfectly
And wear that sunny smile
My guess is I'm in
For a cloudy and overcast
Don't try and stop me
'Cause I'm heading
For that stormy weather soon

[Chorus]
I'm causing a mild sensation
With this new occupation
I'm permanently glued
To this extraordinary mood
So now move over
And let me take over
With my melancholy blues

[Interlude]

[Chorus]
I'm causing a mild sensation
With this new occupation
I'm in the news
I'm just getting used
To my new exposure
So come into my enclosure
And meet my melancholy blues

[Piano Solo Outro]"
